Caso;Ocorrência;Atividade;Customer ID;Revenue;Costs;Pizza Type;Pizza Size;Customer Satisfaction;Cost Factor;Weekday;Daytime;Distribution Channel;Customer Location;Customer Type
24;05/06/2018 06:02:08;Pizza arrives at customer;184;5;8;Magherita;Medium;4;Chef 1;Saturday;16;Deliver Now Holding;Munich District One;Student
24;05/06/2018 06:27:08;Payment customer;184;5;8;Magherita;Medium;4;Chef 1;Saturday;16;Deliver Now Holding;Munich District One;Student
26;29/03/2018 02:55:28;Order by phone;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 02:56:28;Start preparing pizza;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 02:57:28;Start baking pizza;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:18:28;Baking pizza ready;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:26:28;Start preparing pizza;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:28:28;Start baking pizza;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:37:28;Baking pizza ready;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:44:28;Plan route;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:45:28;Departure pizza;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:49:28;Pizza arrives at customer;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
26;29/03/2018 03:56:28;Payment customer;238;28;50;Funghi;Small;2;Chef 1;Thursday;18;Heropizza Lmtd.;Munich District Three;Teenager
27;01/05/2018 18:09:58;Start order website;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:17:58;Approve order website;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:18:58;Receive order website;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:24:58;Start preparing pizza;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:24:58;Call Customer;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:28:58;Start baking pizza;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:29:58;Baking pizza ready;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:30:58;Plan route;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:34:58;Departure pizza;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:42:58;Pizza arrives at customer;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
27;01/05/2018 18:49:58;Payment customer;188;56;16;Salami;Medium;0;Delivery Scooters ;Friday;17;Feedera SE;Munich District Four;Student
28;14/05/2018 23:43:32;Start order website;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;14/05/2018 23:46:32;Approve order website;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;14/05/2018 23:47:32;Receive order website;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;14/05/2018 23:55:32;Call Customer;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:02:32;Start preparing pizza;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:06:32;Start baking pizza;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:15:32;Baking pizza ready;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:18:32;Plan route;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:23:32;Departure pizza;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 00:28:32;Pizza arrives at customer;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
28;15/05/2018 01:03:32;Payment customer;115;5;4;Paprika;Small;3;Waiter;Saturday;21;Feedera SE;Munich District Three;Student
30;09/04/2018 14:52:34;Order by phone;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 14:54:34;Start preparing pizza;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:00:34;Start baking pizza;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:02:34;Baking pizza ready;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:07:34;Departure pizza;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:07:34;Plan route;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:14:34;Pizza arrives at customer;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
30;09/04/2018 15:22:34;Payment customer;163;11;5;Funghi;Small;1;Chef 2;Wednesday;18;Heropizza Lmtd.;Munich District Two;Student
31;10/03/2018 00:11:54;Order by phone;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:14:54;Start baking pizza;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:14:54;Start preparing pizza;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:27:54;Baking pizza ready;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:30:54;Plan route;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:30:54;Departure pizza;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 00:34:54;Pizza arrives at customer;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
31;10/03/2018 01:00:54;Payment customer;109;9;10;Magherita;Medium;3;Delivery Scooters ;Monday;19;Deliveruu Inc.;Munich District One;Adult
32;21/03/2018 15:37:07;Start order website;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 15:49:07;Approve order website;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 15:49:07;Receive order website;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 15:57:07;Start preparing pizza;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:02:07;Start baking pizza;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:03:07;Start preparing pizza;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:08:07;Start baking pizza;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:17:07;Baking pizza ready;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:18:07;Departure pizza;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:18:07;Plan route;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:24:07;Pizza arrives at customer;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
32;21/03/2018 16:40:07;Payment customer;292;11;16;Magherita;Large;3;Delivery Scooters ;Friday;18;Feedera SE;Munich District One;Teenager
33;19/02/2018 17:39:01;Order by phone;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:42:01;Start preparing pizza;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:44:01;Start baking pizza;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:45:01;Baking pizza ready;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:48:01;Plan route;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:49:01;Departure pizza;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 17:58:01;Pizza arrives at customer;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
33;19/02/2018 18:35:01;Payment customer;192;29;47;Salami;Medium;4;Delivery Scooters ;Saturday;15;Deliver Now Holding;Munich District One;Teenager
34;16/06/2018 14:03:40;Start preparing pizza;161;22;7;Salami;Medium;4;Phone Bill;Thursday;20;TownExpress Inc. ;Munich District Three;Student
34;16/06/2018 14:03:40;Order at the counter (shop);161;22;7;Salami;Medium;4;Phone Bill;Thursday;20;TownExpress Inc. ;Munich District Three;Student
34;16/06/2018 14:04:40;Start baking pizza;161;22;7;Salami;Medium;4;Phone Bill;Thursday;20;TownExpress Inc. ;Munich District Three;Student
34;16/06/2018 14:12:40;Baking pizza ready;161;22;7;Salami;Medium;4;Phone Bill;Thursday;20;TownExpress Inc. ;Munich District Three;Student
34;16/06/2018 14:13:40;Payment customer;161;22;7;Salami;Medium;4;Phone Bill;Thursday;20;TownExpress Inc. ;Munich District Three;Student
35;30/05/2018 00:58:59;Order by phone;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:01:59;Start preparing pizza;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:02:59;Call Customer;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:05:59;Start preparing pizza;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:10:59;Start baking pizza;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:15:59;Baking pizza ready;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:19:59;Plan route;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:22:59;Departure pizza;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 01:31:59;Pizza arrives at customer;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
35;30/05/2018 02:04:59;Payment customer;30;8;43;Magherita;Medium;1;Delivery Guy 2;Saturday;14;Deliver Now Holding;Munich District One;Student
36;01/02/2018 11:49:54;Order at the counter (shop);183;10;8;Funghi;Medium;3;Delivery Guy 1 ;Saturday;13;Deliver Now Holding;Munich District Four;Student
36;01/02/2018 11:52:54;Start preparing pizza;183;10;8;Funghi;Medium;3;Delivery Guy 1 ;Saturday;13;Deliver Now Holding;Munich District Four;Student
36;01/02/2018 11:56:54;Start baking pizza;183;10;8;Funghi;Medium;3;Delivery Guy 1 ;Saturday;13;Deliver Now Holding;Munich District Four;Student
36;01/02/2018 12:01:54;Baking pizza ready;183;10;8;Funghi;Medium;3;Delivery Guy 1 ;Saturday;13;Deliver Now Holding;Munich District Four;Student
36;01/02/2018 12:01:54;Payment customer;183;10;8;Funghi;Medium;3;Delivery Guy 1 ;Saturday;13;Deliver Now Holding;Munich District Four;Student
37;30/07/2018 15:58:23;Order by phone;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 15:59:23;Start preparing pizza;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:04:23;Start baking pizza;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:19:23;Baking pizza ready;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:28:23;Start preparing pizza;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:28:23;Start baking pizza;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:33:23;Baking pizza ready;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:35:23;Plan route;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:35:23;Departure pizza;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 16:43:23;Pizza arrives at customer;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
37;30/07/2018 17:21:23;Payment customer;211;35;47;Funghi;Small;0;Ingredients;Friday;19;Feedera SE;Munich District One;Adult
38;08/02/2018 21:50:05;Start preparing pizza;240;34;10;Calzone;Small;5;Chef 2;Monday;11;BestOrder Inc.;Munich District Four;Teenager
38;08/02/2018 21:50:05;Order at the counter (shop);240;34;10;Calzone;Small;5;Chef 2;Monday;11;BestOrder Inc.;Munich District Four;Teenager
38;08/02/2018 21:57:05;Start baking pizza;240;34;10;Calzone;Small;5;Chef 2;Monday;11;BestOrder Inc.;Munich District Four;Teenager
38;08/02/2018 22:01:05;Baking pizza ready;240;34;10;Calzone;Small;5;Chef 2;Monday;11;BestOrder Inc.;Munich District Four;Teenager
38;08/02/2018 22:02:05;Payment customer;240;34;10;Calzone;Small;5;Chef 2;Monday;11;BestOrder Inc.;Munich District Four;Teenager
39;07/04/2018 06:41:46;Order by phone;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 06:41:46;Start preparing pizza;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 06:47:46;Start baking pizza;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 06:57:46;Baking pizza ready;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 06:59:46;Start preparing pizza;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:03:46;Start baking pizza;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:04:46;Baking pizza ready;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:11:46;Plan route;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:15:46;Departure pizza;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:17:46;Pizza arrives at customer;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
39;07/04/2018 07:45:46;Payment customer;206;33;5;Paprika;Large;1;Chef 2;Wednesday;14;BestOrder Inc.;Munich District One;Student
40;26/05/2018 21:17:00;Start preparing pizza;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:17:00;Order by phone;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:23:00;Start baking pizza;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:29:00;Baking pizza ready;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:31:00;Start preparing pizza;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:32:00;Start baking pizza;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:36:00;Baking pizza ready;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:42:00;Plan route;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:44:00;Departure pizza;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 21:51:00;Pizza arrives at customer;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
40;26/05/2018 22:22:00;Payment customer;87;12;7;Salami;Large;1;Chef 2;Saturday;12;Deliver Now Holding;Munich District One;Student
41;20/01/2018 10:44:39;Start preparing pizza;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 10:44:39;Order by phone;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 10:46:39;Start baking pizza;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:06:39;Baking pizza ready;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:08:39;Start preparing pizza;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:10:39;Start baking pizza;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:22:39;Baking pizza ready;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:28:39;Plan route;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:28:39;Departure pizza;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 11:33:39;Pizza arrives at customer;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
41;20/01/2018 12:09:39;Payment customer;208;36;5;Magherita;Small;2;Delivery Scooters ;Friday;18;Deliver Now Holding;Munich District One;Student
42;24/04/2018 10:00:54;Order at the counter (shop);125;36;2;Funghi;Small;3;Waiter;Tuesday;11;Deliver Now Holding;Munich District One;Student
42;24/04/2018 10:03:54;Start preparing pizza;125;36;2;Funghi;Small;3;Waiter;Tuesday;11;Deliver Now Holding;Munich District One;Student
42;24/04/2018 10:08:54;Start baking pizza;125;36;2;Funghi;Small;3;Waiter;Tuesday;11;Deliver Now Holding;Munich District One;Student
42;24/04/2018 10:10:54;Baking pizza ready;125;36;2;Funghi;Small;3;Waiter;Tuesday;11;Deliver Now Holding;Munich District One;Student
